Year,Gebietseinheit,Kategorie,GeoCode,Value
2011,Heidekreis,4_Zimmer,K03358,15577
2012,Heidekreis,4_Zimmer,K03358,15601
2013,Heidekreis,4_Zimmer,K03358,15614
2014,Heidekreis,4_Zimmer,K03358,15647
2015,Heidekreis,4_Zimmer,K03358,15697
2016,Heidekreis,4_Zimmer,K03358,15765
2017,Heidekreis,4_Zimmer,K03358,15807
2018,Heidekreis,4_Zimmer,K03358,15876
2019,Heidekreis,4_Zimmer,K03358,15930
2011,Stade,4_Zimmer,K03359,20692
2012,Stade,4_Zimmer,K03359,20792
2013,Stade,4_Zimmer,K03359,20887
2014,Stade,4_Zimmer,K03359,21098
2015,Stade,4_Zimmer,K03359,21383
2016,Stade,4_Zimmer,K03359,21591
2017,Stade,4_Zimmer,K03359,21832
2018,Stade,4_Zimmer,K03359,22077
2019,Stade,4_Zimmer,K03359,22275
2011,Uelzen,4_Zimmer,K03360,11168
2012,Uelzen,4_Zimmer,K03360,11172
2013,Uelzen,4_Zimmer,K03360,11200
2014,Uelzen,4_Zimmer,K03360,11257
2015,Uelzen,4_Zimmer,K03360,11281
2016,Uelzen,4_Zimmer,K03360,11345
2017,Uelzen,4_Zimmer,K03360,11370
2018,Uelzen,4_Zimmer,K03360,11389
2019,Uelzen,4_Zimmer,K03360,11414
2011,Verden,4_Zimmer,K03361,12946
2012,Verden,4_Zimmer,K03361,13018
2013,Verden,4_Zimmer,K03361,13095
2014,Verden,4_Zimmer,K03361,13170
2015,Verden,4_Zimmer,K03361,13314
2016,Verden,4_Zimmer,K03361,13441
2017,Verden,4_Zimmer,K03361,13551
2018,Verden,4_Zimmer,K03361,13638
2019,Verden,4_Zimmer,K03361,13764
2011,Weser-Ems,4_Zimmer,K034,233656
2012,Weser-Ems,4_Zimmer,K034,235312
2013,Weser-Ems,4_Zimmer,K034,237341
2014,Weser-Ems,4_Zimmer,K034,239487
2015,Weser-Ems,4_Zimmer,K034,241717
2016,Weser-Ems,4_Zimmer,K034,243995
2017,Weser-Ems,4_Zimmer,K034,246118
2018,Weser-Ems,4_Zimmer,K034,248085
2019,Weser-Ems,4_Zimmer,K034,249925
2011,Delmenhorst.Stadt,4_Zimmer,K03401,9820
2012,Delmenhorst.Stadt,4_Zimmer,K03401,9863
2013,Delmenhorst.Stadt,4_Zimmer,K03401,9907
2014,Delmenhorst.Stadt,4_Zimmer,K03401,9950
2015,Delmenhorst.Stadt,4_Zimmer,K03401,10000
2016,Delmenhorst.Stadt,4_Zimmer,K03401,10066
2017,Delmenhorst.Stadt,4_Zimmer,K03401,10104
2018,Delmenhorst.Stadt,4_Zimmer,K03401,10162
2019,Delmenhorst.Stadt,4_Zimmer,K03401,10202
2011,Emden Stadt,4_Zimmer,K03402,6405
2012,Emden Stadt,4_Zimmer,K03402,6431
2013,Emden Stadt,4_Zimmer,K03402,6449
2014,Emden Stadt,4_Zimmer,K03402,6474
2015,Emden Stadt,4_Zimmer,K03402,6490
2016,Emden Stadt,4_Zimmer,K03402,6505
2017,Emden Stadt,4_Zimmer,K03402,6545
2018,Emden Stadt,4_Zimmer,K03402,6551
2019,Emden Stadt,4_Zimmer,K03402,6552
2011,Oldenburg (Oldb) Stadt,4_Zimmer,K03403,21837
2012,Oldenburg (Oldb) Stadt,4_Zimmer,K03403,22103
2013,Oldenburg (Oldb) Stadt,4_Zimmer,K03403,22384
2014,Oldenburg (Oldb) Stadt,4_Zimmer,K03403,22493
2015,Oldenburg (Oldb) Stadt,4_Zimmer,K03403,22681
2016,Oldenburg (Oldb) Stadt,4_Zimmer,K03403,22865
2017,Oldenburg (Oldb) Stadt,4_Zimmer,K03403,23000
2018,Oldenburg (Oldb) Stadt,4_Zimmer,K03403,23161
2019,Oldenburg (Oldb) Stadt,4_Zimmer,K03403,23319
2011,Osnabrück Stadt,4_Zimmer,K03404,24888
2012,Osnabrück Stadt,4_Zimmer,K03404,24939
2013,Osnabrück Stadt,4_Zimmer,K03404,24993
2014,Osnabrück Stadt,4_Zimmer,K03404,25048
2015,Osnabrück Stadt,4_Zimmer,K03404,25211
2016,Osnabrück Stadt,4_Zimmer,K03404,25332
2017,Osnabrück Stadt,4_Zimmer,K03404,25372
2018,Osnabrück Stadt,4_Zimmer,K03404,25419
2019,Osnabrück Stadt,4_Zimmer,K03404,25450
2011,Wilhelmshaven Stadt,4_Zimmer,K03405,14847
2012,Wilhelmshaven Stadt,4_Zimmer,K03405,14843
2013,Wilhelmshaven Stadt,4_Zimmer,K03405,14842
2014,Wilhelmshaven Stadt,4_Zimmer,K03405,14870
2015,Wilhelmshaven Stadt,4_Zimmer,K03405,14881
2016,Wilhelmshaven Stadt,4_Zimmer,K03405,14889
2017,Wilhelmshaven Stadt,4_Zimmer,K03405,14913
2018,Wilhelmshaven Stadt,4_Zimmer,K03405,14923
2019,Wilhelmshaven Stadt,4_Zimmer,K03405,14933
2011,Ammerland,4_Zimmer,K03451,10023
2012,Ammerland,4_Zimmer,K03451,10126
2013,Ammerland,4_Zimmer,K03451,10271
2014,Ammerland,4_Zimmer,K03451,10414
2015,Ammerland,4_Zimmer,K03451,10560
2016,Ammerland,4_Zimmer,K03451,10718
2017,Ammerland,4_Zimmer,K03451,10849
2018,Ammerland,4_Zimmer,K03451,10999
2019,Ammerland,4_Zimmer,K03451,11165
2011,Aurich,4_Zimmer,K03452,17081
2012,Aurich,4_Zimmer,K03452,17202
2013,Aurich,4_Zimmer,K03452,17389
2014,Aurich,4_Zimmer,K03452,17531
2015,Aurich,4_Zimmer,K03452,17699
2016,Aurich,4_Zimmer,K03452,17836
2017,Aurich,4_Zimmer,K03452,18029
2018,Aurich,4_Zimmer,K03452,18137
2019,Aurich,4_Zimmer,K03452,18263
2011,Cloppenburg,4_Zimmer,K03453,8739
2012,Cloppenburg,4_Zimmer,K03453,8925
2013,Cloppenburg,4_Zimmer,K03453,9109
2014,Cloppenburg,4_Zimmer,K03453,9360
2015,Cloppenburg,4_Zimmer,K03453,9538
2016,Cloppenburg,4_Zimmer,K03453,9840
2017,Cloppenburg,4_Zimmer,K03453,10041
2018,Cloppenburg,4_Zimmer,K03453,10277
2019,Cloppenburg,4_Zimmer,K03453,10449
2011,Emsland,4_Zimmer,K03454,19444
2012,Emsland,4_Zimmer,K03454,19699
2013,Emsland,4_Zimmer,K03454,19983
2014,Emsland,4_Zimmer,K03454,20375
2015,Emsland,4_Zimmer,K03454,20717
2016,Emsland,4_Zimmer,K03454,21051
2017,Emsland,4_Zimmer,K03454,21377
2018,Emsland,4_Zimmer,K03454,21645
2019,Emsland,4_Zimmer,K03454,21915
2011,Friesland,4_Zimmer,K03455,10428
2012,Friesland,4_Zimmer,K03455,10491
2013,Friesland,4_Zimmer,K03455,10568
2014,Friesland,4_Zimmer,K03455,10689
2015,Friesland,4_Zimmer,K03455,10755
2016,Friesland,4_Zimmer,K03455,10835
2017,Friesland,4_Zimmer,K03455,10915
2018,Friesland,4_Zimmer,K03455,11005
2019,Friesland,4_Zimmer,K03455,11073
2011,Grafschaft Bentheim,4_Zimmer,K03456,9834
2012,Grafschaft Bentheim,4_Zimmer,K03456,9891
2013,Grafschaft Bentheim,4_Zimmer,K03456,10015
2014,Grafschaft Bentheim,4_Zimmer,K03456,10144
2015,Grafschaft Bentheim,4_Zimmer,K03456,10286
2016,Grafschaft Bentheim,4_Zimmer,K03456,10396
2017,Grafschaft Bentheim,4_Zimmer,K03456,10507
2018,Grafschaft Bentheim,4_Zimmer,K03456,10580
2019,Grafschaft Bentheim,4_Zimmer,K03456,10658
2011,Leer,4_Zimmer,K03457,13650
2012,Leer,4_Zimmer,K03457,13788
2013,Leer,4_Zimmer,K03457,13996
2014,Leer,4_Zimmer,K03457,14166
2015,Leer,4_Zimmer,K03457,14336
2016,Leer,4_Zimmer,K03457,14475
2017,Leer,4_Zimmer,K03457,14674
2018,Leer,4_Zimmer,K03457,14799
2019,Leer,4_Zimmer,K03457,14891
2011,Oldenburg,4_Zimmer,K03458,10488
2012,Oldenburg,4_Zimmer,K03458,10535
2013,Oldenburg,4_Zimmer,K03458,10571
2014,Oldenburg,4_Zimmer,K03458,10631
2015,Oldenburg,4_Zimmer,K03458,10721
2016,Oldenburg,4_Zimmer,K03458,10806
2017,Oldenburg,4_Zimmer,K03458,10879
2018,Oldenburg,4_Zimmer,K03458,10971
2019,Oldenburg,4_Zimmer,K03458,11062
2011,Osnabrück,4_Zimmer,K03459,33059
2012,Osnabrück,4_Zimmer,K03459,33173
2013,Osnabrück,4_Zimmer,K03459,33318
2014,Osnabrück,4_Zimmer,K03459,33490
2015,Osnabrück,4_Zimmer,K03459,33732
2016,Osnabrück,4_Zimmer,K03459,33940
2017,Osnabrück,4_Zimmer,K03459,34201
2018,Osnabrück,4_Zimmer,K03459,34419
2019,Osnabrück,4_Zimmer,K03459,34646
2011,Vechta,4_Zimmer,K03460,7344
2012,Vechta,4_Zimmer,K03460,7475
2013,Vechta,4_Zimmer,K03460,7660
2014,Vechta,4_Zimmer,K03460,7878
2015,Vechta,4_Zimmer,K03460,8020
2016,Vechta,4_Zimmer,K03460,8245
2017,Vechta,4_Zimmer,K03460,8414
2018,Vechta,4_Zimmer,K03460,8599
2019,Vechta,4_Zimmer,K03460,8815
2011,Wesermarsch,4_Zimmer,K03461,10151
2012,Wesermarsch,4_Zimmer,K03461,10167
2013,Wesermarsch,4_Zimmer,K03461,10178
2014,Wesermarsch,4_Zimmer,K03461,10204
2015,Wesermarsch,4_Zimmer,K03461,10224
2016,Wesermarsch,4_Zimmer,K03461,10276
2017,Wesermarsch,4_Zimmer,K03461,10313
2018,Wesermarsch,4_Zimmer,K03461,10394
2019,Wesermarsch,4_Zimmer,K03461,10415
2011,Wittmund,4_Zimmer,K03462,5618
2012,Wittmund,4_Zimmer,K03462,5661
2013,Wittmund,4_Zimmer,K03462,5708
2014,Wittmund,4_Zimmer,K03462,5770
2015,Wittmund,4_Zimmer,K03462,5866
2016,Wittmund,4_Zimmer,K03462,5920
2017,Wittmund,4_Zimmer,K03462,5985
2018,Wittmund,4_Zimmer,K03462,6044
2019,Wittmund,4_Zimmer,K03462,6117
2011,Niedersachsen,5_Zimmer,K030,753972
2012,Niedersachsen,5_Zimmer,K030,758257
2013,Niedersachsen,5_Zimmer,K030,762702
2014,Niedersachsen,5_Zimmer,K030,767190
2015,Niedersachsen,5_Zimmer,K030,771599
2016,Niedersachsen,5_Zimmer,K030,776624
2017,Niedersachsen,5_Zimmer,K030,781094
2018,Niedersachsen,5_Zimmer,K030,785251
2019,Niedersachsen,5_Zimmer,K030,789658
2011,Braunschweig,5_Zimmer,K031,158769
2012,Braunschweig,5_Zimmer,K031,159286
2013,Braunschweig,5_Zimmer,K031,159865
2014,Braunschweig,5_Zimmer,K031,160462
2015,Braunschweig,5_Zimmer,K031,161124
2016,Braunschweig,5_Zimmer,K031,161883
2017,Braunschweig,5_Zimmer,K031,162612
2018,Braunschweig,5_Zimmer,K031,163277
2019,Braunschweig,5_Zimmer,K031,163885
2011,Braunschweig Stadt,5_Zimmer,K03101,22663
2012,Braunschweig Stadt,5_Zimmer,K03101,22787
2013,Braunschweig Stadt,5_Zimmer,K03101,22838
2014,Braunschweig Stadt,5_Zimmer,K03101,22920
2015,Braunschweig Stadt,5_Zimmer,K03101,23000
2016,Braunschweig Stadt,5_Zimmer,K03101,23071
2017,Braunschweig Stadt,5_Zimmer,K03101,23103
2018,Braunschweig Stadt,5_Zimmer,K03101,23149
2019,Braunschweig Stadt,5_Zimmer,K03101,23226
2011,Salzgitter.Stadt,5_Zimmer,K03102,11739
2012,Salzgitter.Stadt,5_Zimmer,K03102,11760
2013,Salzgitter.Stadt,5_Zimmer,K03102,11798
2014,Salzgitter.Stadt,5_Zimmer,K03102,11823
2015,Salzgitter.Stadt,5_Zimmer,K03102,11840
2016,Salzgitter.Stadt,5_Zimmer,K03102,11872
2017,Salzgitter.Stadt,5_Zimmer,K03102,11897
2018,Salzgitter.Stadt,5_Zimmer,K03102,11927
2019,Salzgitter.Stadt,5_Zimmer,K03102,11944
2011,Wolfsburg.Stadt,5_Zimmer,K03103,11800
2012,Wolfsburg.Stadt,5_Zimmer,K03103,11791
2013,Wolfsburg.Stadt,5_Zimmer,K03103,11854
2014,Wolfsburg.Stadt,5_Zimmer,K03103,11923
2015,Wolfsburg.Stadt,5_Zimmer,K03103,11974
2016,Wolfsburg.Stadt,5_Zimmer,K03103,12054
2017,Wolfsburg.Stadt,5_Zimmer,K03103,12111
2018,Wolfsburg.Stadt,5_Zimmer,K03103,12148
2019,Wolfsburg.Stadt,5_Zimmer,K03103,12180
2011,Gifhorn,5_Zimmer,K03151,16236
2012,Gifhorn,5_Zimmer,K03151,16346
2013,Gifhorn,5_Zimmer,K03151,16472
2014,Gifhorn,5_Zimmer,K03151,16630
2015,Gifhorn,5_Zimmer,K03151,16812
2016,Gifhorn,5_Zimmer,K03151,16977
2017,Gifhorn,5_Zimmer,K03151,17186
2018,Gifhorn,5_Zimmer,K03151,17374
2019,Gifhorn,5_Zimmer,K03151,17512
2011,Goslar,5_Zimmer,K03153,15652
2012,Goslar,5_Zimmer,K03153,15667
2013,Goslar,5_Zimmer,K03153,15688
2014,Goslar,5_Zimmer,K03153,15698
2015,Goslar,5_Zimmer,K03153,15700
2016,Goslar,5_Zimmer,K03153,15747
2017,Goslar,5_Zimmer,K03153,15762
2018,Goslar,5_Zimmer,K03153,15781
2019,Goslar,5_Zimmer,K03153,15803
2011,Helmstedt,5_Zimmer,K03154,10295
2012,Helmstedt,5_Zimmer,K03154,10307
2013,Helmstedt,5_Zimmer,K03154,10335
2014,Helmstedt,5_Zimmer,K03154,10385
2015,Helmstedt,5_Zimmer,K03154,10426
2016,Helmstedt,5_Zimmer,K03154,10507
2017,Helmstedt,5_Zimmer,K03154,10585
2018,Helmstedt,5_Zimmer,K03154,10632
2019,Helmstedt,5_Zimmer,K03154,10683
2011,Northeim,5_Zimmer,K03155,13515
2012,Northeim,5_Zimmer,K03155,13534
2013,Northeim,5_Zimmer,K03155,13552
2014,Northeim,5_Zimmer,K03155,13577
2015,Northeim,5_Zimmer,K03155,13590
2016,Northeim,5_Zimmer,K03155,13625
2017,Northeim,5_Zimmer,K03155,13655
2018,Northeim,5_Zimmer,K03155,13689
2019,Northeim,5_Zimmer,K03155,13706
2011,Peine,5_Zimmer,K03157,13271
2012,Peine,5_Zimmer,K03157,13347
2013,Peine,5_Zimmer,K03157,13436
2014,Peine,5_Zimmer,K03157,13515
2015,Peine,5_Zimmer,K03157,13619
2016,Peine,5_Zimmer,K03157,13736
2017,Peine,5_Zimmer,K03157,13894
2018,Peine,5_Zimmer,K03157,14021
2019,Peine,5_Zimmer,K03157,14133
2011,Wolfenbüttel,5_Zimmer,K03158,13382
2012,Wolfenbüttel,5_Zimmer,K03158,13445
2013,Wolfenbüttel,5_Zimmer,K03158,13500
2014,Wolfenbüttel,5_Zimmer,K03158,13544
2015,Wolfenbüttel,5_Zimmer,K03158,13615
2016,Wolfenbüttel,5_Zimmer,K03158,13660
2017,Wolfenbüttel,5_Zimmer,K03158,13712
2018,Wolfenbüttel,5_Zimmer,K03158,13767
2019,Wolfenbüttel,5_Zimmer,K03158,13809
2011,Göttingen,5_Zimmer,K03159,30216
2012,Göttingen,5_Zimmer,K03159,30302
2013,Göttingen,5_Zimmer,K03159,30392
2014,Göttingen,5_Zimmer,K03159,30447
2015,Göttingen,5_Zimmer,K03159,30548
2016,Göttingen,5_Zimmer,K03159,30634
2017,Göttingen,5_Zimmer,K03159,30707
2018,Göttingen,5_Zimmer,K03159,30789
2019,Göttingen,5_Zimmer,K03159,30889
2011,Hannover,5_Zimmer,K032,197162
2012,Hannover,5_Zimmer,K032,198094
2013,Hannover,5_Zimmer,K032,198842
2014,Hannover,5_Zimmer,K032,199550
2015,Hannover,5_Zimmer,K032,200331
2016,Hannover,5_Zimmer,K032,201139
2017,Hannover,5_Zimmer,K032,201987
2018,Hannover,5_Zimmer,K032,202743
2019,Hannover,5_Zimmer,K032,203557
2011,Hannover Region,5_Zimmer,K03241,99113
2012,Hannover Region,5_Zimmer,K03241,99741
2013,Hannover Region,5_Zimmer,K03241,100159
2014,Hannover Region,5_Zimmer,K03241,100559
2015,Hannover Region,5_Zimmer,K03241,100991
2016,Hannover Region,5_Zimmer,K03241,101397
2017,Hannover Region,5_Zimmer,K03241,101813
2018,Hannover Region,5_Zimmer,K03241,102167
2019,Hannover Region,5_Zimmer,K03241,102606
2011,Hannover Landeshauptstadt,5_Zimmer,K03241001,39141
2012,Hannover Landeshauptstadt,5_Zimmer,K03241001,39345
2013,Hannover Landeshauptstadt,5_Zimmer,K03241001,39454
2014,Hannover Landeshauptstadt,5_Zimmer,K03241001,39581
2015,Hannover Landeshauptstadt,5_Zimmer,K03241001,39741
2016,Hannover Landeshauptstadt,5_Zimmer,K03241001,39858
2017,Hannover Landeshauptstadt,5_Zimmer,K03241001,39984
2018,Hannover Landeshauptstadt,5_Zimmer,K03241001,40067
2019,Hannover Landeshauptstadt,5_Zimmer,K03241001,40204
2011,Diepholz,5_Zimmer,K03251,21595
2012,Diepholz,5_Zimmer,K03251,21712
2013,Diepholz,5_Zimmer,K03251,21844
2014,Diepholz,5_Zimmer,K03251,21985
2015,Diepholz,5_Zimmer,K03251,22118
2016,Diepholz,5_Zimmer,K03251,22234
2017,Diepholz,5_Zimmer,K03251,22430
2018,Diepholz,5_Zimmer,K03251,22553
2019,Diepholz,5_Zimmer,K03251,22672
2011,Hameln-Pyrmont,5_Zimmer,K03252,15267
2012,Hameln-Pyrmont,5_Zimmer,K03252,15302
2013,Hameln-Pyrmont,5_Zimmer,K03252,15330
2014,Hameln-Pyrmont,5_Zimmer,K03252,15346
2015,Hameln-Pyrmont,5_Zimmer,K03252,15363
2016,Hameln-Pyrmont,5_Zimmer,K03252,15394
2017,Hameln-Pyrmont,5_Zimmer,K03252,15419
2018,Hameln-Pyrmont,5_Zimmer,K03252,15448
2019,Hameln-Pyrmont,5_Zimmer,K03252,15474
2011,Hildesheim,5_Zimmer,K03254,26179
2012,Hildesheim,5_Zimmer,K03254,26245
2013,Hildesheim,5_Zimmer,K03254,26315
2014,Hildesheim,5_Zimmer,K03254,26375
2015,Hildesheim,5_Zimmer,K03254,26448
2016,Hildesheim,5_Zimmer,K03254,26537
2017,Hildesheim,5_Zimmer,K03254,26607
2018,Hildesheim,5_Zimmer,K03254,26685
2019,Hildesheim,5_Zimmer,K03254,26780
2011,Holzminden,5_Zimmer,K03255,7374
2012,Holzminden,5_Zimmer,K03255,7380
2013,Holzminden,5_Zimmer,K03255,7381
2014,Holzminden,5_Zimmer,K03255,7387
2015,Holzminden,5_Zimmer,K03255,7405
2016,Holzminden,5_Zimmer,K03255,7425
2017,Holzminden,5_Zimmer,K03255,7425
2018,Holzminden,5_Zimmer,K03255,7427
2019,Holzminden,5_Zimmer,K03255,7433
2011,Nienburg (Weser),5_Zimmer,K03256,11705
2012,Nienburg (Weser),5_Zimmer,K03256,11743
2013,Nienburg (Weser),5_Zimmer,K03256,11794
2014,Nienburg (Weser),5_Zimmer,K03256,11833
2015,Nienburg (Weser),5_Zimmer,K03256,11888
2016,Nienburg (Weser),5_Zimmer,K03256,11978
2017,Nienburg (Weser),5_Zimmer,K03256,12038
2018,Nienburg (Weser),5_Zimmer,K03256,12111
2019,Nienburg (Weser),5_Zimmer,K03256,12167
2011,Schaumburg,5_Zimmer,K03257,15929
2012,Schaumburg,5_Zimmer,K03257,15971
2013,Schaumburg,5_Zimmer,K03257,16019
2014,Schaumburg,5_Zimmer,K03257,16065
2015,Schaumburg,5_Zimmer,K03257,16118
2016,Schaumburg,5_Zimmer,K03257,16174
2017,Schaumburg,5_Zimmer,K03257,16255
2018,Schaumburg,5_Zimmer,K03257,16352
2019,Schaumburg,5_Zimmer,K03257,16425
2011,Lüneburg,5_Zimmer,K033,171907
2012,Lüneburg,5_Zimmer,K033,173063
2013,Lüneburg,5_Zimmer,K033,174299
2014,Lüneburg,5_Zimmer,K033,175432
2015,Lüneburg,5_Zimmer,K033,176596
2016,Lüneburg,5_Zimmer,K033,178081
2017,Lüneburg,5_Zimmer,K033,179254
2018,Lüneburg,5_Zimmer,K033,180313
2019,Lüneburg,5_Zimmer,K033,181458
2011,Celle,5_Zimmer,K03351,18203
2012,Celle,5_Zimmer,K03351,18261
2013,Celle,5_Zimmer,K03351,18335
2014,Celle,5_Zimmer,K03351,18423
2015,Celle,5_Zimmer,K03351,18509
2016,Celle,5_Zimmer,K03351,18634
2017,Celle,5_Zimmer,K03351,18702
2018,Celle,5_Zimmer,K03351,18807
2019,Celle,5_Zimmer,K03351,18919
2011,Cuxhaven,5_Zimmer,K03352,22307
2012,Cuxhaven,5_Zimmer,K03352,22413
2013,Cuxhaven,5_Zimmer,K03352,22532
2014,Cuxhaven,5_Zimmer,K03352,22645
2015,Cuxhaven,5_Zimmer,K03352,22758
2016,Cuxhaven,5_Zimmer,K03352,22900
2017,Cuxhaven,5_Zimmer,K03352,23029
2018,Cuxhaven,5_Zimmer,K03352,23157
2019,Cuxhaven,5_Zimmer,K03352,23307
2011,Harburg,5_Zimmer,K03353,26118
2012,Harburg,5_Zimmer,K03353,26418
2013,Harburg,5_Zimmer,K03353,26710
2014,Harburg,5_Zimmer,K03353,26956
2015,Harburg,5_Zimmer,K03353,27183
2016,Harburg,5_Zimmer,K03353,27497
2017,Harburg,5_Zimmer,K03353,27744
2018,Harburg,5_Zimmer,K03353,27889
2019,Harburg,5_Zimmer,K03353,28096
2011,Lüchow-Dannenberg,5_Zimmer,K03354,4782
2012,Lüchow-Dannenberg,5_Zimmer,K03354,4796
2013,Lüchow-Dannenberg,5_Zimmer,K03354,4803
2014,Lüchow-Dannenberg,5_Zimmer,K03354,4822
2015,Lüchow-Dannenberg,5_Zimmer,K03354,4847
2016,Lüchow-Dannenberg,5_Zimmer,K03354,4874
2017,Lüchow-Dannenberg,5_Zimmer,K03354,4871
2018,Lüchow-Dannenberg,5_Zimmer,K03354,4877
2019,Lüchow-Dannenberg,5_Zimmer,K03354,4894
2011,Lüneburg,5_Zimmer,K03355,16327
2012,Lüneburg,5_Zimmer,K03355,16486
2013,Lüneburg,5_Zimmer,K03355,16638
2014,Lüneburg,5_Zimmer,K03355,16749
2015,Lüneburg,5_Zimmer,K03355,16899
2016,Lüneburg,5_Zimmer,K03355,17089
2017,Lüneburg,5_Zimmer,K03355,17191
2018,Lüneburg,5_Zimmer,K03355,17322
2019,Lüneburg,5_Zimmer,K03355,17327
2011,Osterholz,5_Zimmer,K03356,11997
2012,Osterholz,5_Zimmer,K03356,12085
2013,Osterholz,5_Zimmer,K03356,12142
2014,Osterholz,5_Zimmer,K03356,12218
2015,Osterholz,5_Zimmer,K03356,12285
2016,Osterholz,5_Zimmer,K03356,12366
2017,Osterholz,5_Zimmer,K03356,12469
2018,Osterholz,5_Zimmer,K03356,12570
2019,Osterholz,5_Zimmer,K03356,12688
2011,Rotenburg (Wümme),5_Zimmer,K03357,15068
2012,Rotenburg (Wümme),5_Zimmer,K03357,15160
2013,Rotenburg (Wümme),5_Zimmer,K03357,15256
2014,Rotenburg (Wümme),5_Zimmer,K03357,15370
2015,Rotenburg (Wümme),5_Zimmer,K03357,15455
2016,Rotenburg (Wümme),5_Zimmer,K03357,15574
2017,Rotenburg (Wümme),5_Zimmer,K03357,15733
2018,Rotenburg (Wümme),5_Zimmer,K03357,15834
2019,Rotenburg (Wümme),5_Zimmer,K03357,16003
2011,Heidekreis,5_Zimmer,K03358,13510
2012,Heidekreis,5_Zimmer,K03358,13546
2013,Heidekreis,5_Zimmer,K03358,13593
2014,Heidekreis,5_Zimmer,K03358,13636
2015,Heidekreis,5_Zimmer,K03358,13684
2016,Heidekreis,5_Zimmer,K03358,13802
2017,Heidekreis,5_Zimmer,K03358,13873
2018,Heidekreis,5_Zimmer,K03358,13931
2019,Heidekreis,5_Zimmer,K03358,13991
2011,Stade,5_Zimmer,K03359,21288
2012,Stade,5_Zimmer,K03359,21470
2013,Stade,5_Zimmer,K03359,21682
2014,Stade,5_Zimmer,K03359,21895
2015,Stade,5_Zimmer,K03359,22114
2016,Stade,5_Zimmer,K03359,22342
2017,Stade,5_Zimmer,K03359,22504
2018,Stade,5_Zimmer,K03359,22678
2019,Stade,5_Zimmer,K03359,22817
2011,Uelzen,5_Zimmer,K03360,8654
2012,Uelzen,5_Zimmer,K03360,8684
2013,Uelzen,5_Zimmer,K03360,8699
2014,Uelzen,5_Zimmer,K03360,8725
2015,Uelzen,5_Zimmer,K03360,8742
2016,Uelzen,5_Zimmer,K03360,8773
2017,Uelzen,5_Zimmer,K03360,8807
2018,Uelzen,5_Zimmer,K03360,8842
2019,Uelzen,5_Zimmer,K03360,8891
2011,Verden,5_Zimmer,K03361,13653
2012,Verden,5_Zimmer,K03361,13744
2013,Verden,5_Zimmer,K03361,13909
2014,Verden,5_Zimmer,K03361,13993
2015,Verden,5_Zimmer,K03361,14120
2016,Verden,5_Zimmer,K03361,14230
2017,Verden,5_Zimmer,K03361,14331
2018,Verden,5_Zimmer,K03361,14406
2019,Verden,5_Zimmer,K03361,14525
2011,Weser-Ems,5_Zimmer,K034,226134
2012,Weser-Ems,5_Zimmer,K034,227814
2013,Weser-Ems,5_Zimmer,K034,229696
2014,Weser-Ems,5_Zimmer,K034,231746
2015,Weser-Ems,5_Zimmer,K034,233548
2016,Weser-Ems,5_Zimmer,K034,235521
2017,Weser-Ems,5_Zimmer,K034,237241
2018,Weser-Ems,5_Zimmer,K034,238918
2019,Weser-Ems,5_Zimmer,K034,240758
2011,Delmenhorst.Stadt,5_Zimmer,K03401,8545
2012,Delmenhorst.Stadt,5_Zimmer,K03401,8587
2013,Delmenhorst.Stadt,5_Zimmer,K03401,8616
2014,Delmenhorst.Stadt,5_Zimmer,K03401,8660
2015,Delmenhorst.Stadt,5_Zimmer,K03401,8677
2016,Delmenhorst.Stadt,5_Zimmer,K03401,8692
2017,Delmenhorst.Stadt,5_Zimmer,K03401,8698
2018,Delmenhorst.Stadt,5_Zimmer,K03401,8724
2019,Delmenhorst.Stadt,5_Zimmer,K03401,8747
2011,Emden Stadt,5_Zimmer,K03402,5569
2012,Emden Stadt,5_Zimmer,K03402,5595
2013,Emden Stadt,5_Zimmer,K03402,5616
2014,Emden Stadt,5_Zimmer,K03402,5678
2015,Emden Stadt,5_Zimmer,K03402,5699
2016,Emden Stadt,5_Zimmer,K03402,5714
2017,Emden Stadt,5_Zimmer,K03402,5742
2018,Emden Stadt,5_Zimmer,K03402,5747
2019,Emden Stadt,5_Zimmer,K03402,5746
2011,Oldenburg (Oldb) Stadt,5_Zimmer,K03403,15883
2012,Oldenburg (Oldb) Stadt,5_Zimmer,K03403,16038
2013,Oldenburg (Oldb) Stadt,5_Zimmer,K03403,16159
2014,Oldenburg (Oldb) Stadt,5_Zimmer,K03403,16248
2015,Oldenburg (Oldb) Stadt,5_Zimmer,K03403,16328
2016,Oldenburg (Oldb) Stadt,5_Zimmer,K03403,16406
2017,Oldenburg (Oldb) Stadt,5_Zimmer,K03403,16470
2018,Oldenburg (Oldb) Stadt,5_Zimmer,K03403,16556
2019,Oldenburg (Oldb) Stadt,5_Zimmer,K03403,16668
2011,Osnabrück Stadt,5_Zimmer,K03404,14280
2012,Osnabrück Stadt,5_Zimmer,K03404,14345
2013,Osnabrück Stadt,5_Zimmer,K03404,14430
2014,Osnabrück Stadt,5_Zimmer,K03404,14502
2015,Osnabrück Stadt,5_Zimmer,K03404,14559
2016,Osnabrück Stadt,5_Zimmer,K03404,14608
2017,Osnabrück Stadt,5_Zimmer,K03404,14636
2018,Osnabrück Stadt,5_Zimmer,K03404,14683
